Frequency,Power
2.500000000000000000e-01,1.580526307673006556e+02
2.505000000000000004e-01,1.146723732384831322e+02
2.510000000000000009e-01,2.845427714563553536e+02
2.515000000000000013e-01,5.217875515095303172e+02
2.520000000000000018e-01,1.666917632795638724e+02
2.525000000000000022e-01,8.934858149917383230e+01
2.530000000000000027e-01,8.176552242304494200e+01
2.535000000000000031e-01,1.244930814591287316e+01
2.540000000000000036e-01,2.240497634573360131e+02
2.545000000000000040e-01,6.691112765004106677e+01
2.550000000000000044e-01,2.077565161498391433e+02
2.555000000000000049e-01,1.930046050898967991e+01
2.560000000000000053e-01,8.445108180675008569e+00
2.565000000000000058e-01,1.439690834062659519e+00
2.570000000000000062e-01,4.611754444865503189e+01
2.575000000000000067e-01,4.085896701142348775e+01
2.580000000000000071e-01,3.777360421127260537e+01
2.585000000000000075e-01,2.648787226182233780e+02
2.590000000000000080e-01,2.165226279635747915e+02
2.595000000000000084e-01,1.787234534991427992e+01
2.600000000000000089e-01,4.995199595357148041e+02
2.605000000000000093e-01,5.116160494301735753e+02
2.610000000000000098e-01,2.634911622471865371e+02
2.615000000000000102e-01,4.198149286121707746e+01
2.620000000000000107e-01,1.487194044316381394e+02
2.625000000000000111e-01,2.568039246482777003e+02
2.630000000000000115e-01,1.174362076840455131e+02
2.635000000000000120e-01,2.640241196977391382e+02
2.640000000000000124e-01,4.677882673854358586e+01
2.645000000000000129e-01,2.227063518691684578e+02
2.650000000000000133e-01,1.450057369443858306e+02
2.655000000000000138e-01,1.366428213578505506e+02
2.660000000000000142e-01,1.364868855485962911e+02
2.665000000000000147e-01,2.041349191933425971e+02
2.670000000000000151e-01,2.459054316456991529e+01
2.675000000000000155e-01,1.996488965511475726e+02
2.680000000000000160e-01,4.359956626117640894e+02
2.685000000000000164e-01,4.136927629781187079e+02
2.690000000000000169e-01,1.361187735840201185e+02
2.695000000000000173e-01,4.399440298907499169e+01
2.700000000000000178e-01,1.783466192377658288e+01
2.705000000000000182e-01,9.812880435370286136e+01
2.710000000000000187e-01,3.616164627031427869e+01
2.715000000000000191e-01,2.589786359086680250e+02
2.720000000000000195e-01,2.434771494369053642e+02
2.725000000000000200e-01,2.821783713041768351e+02
2.730000000000000204e-01,1.045859683549856101e+02
2.735000000000000209e-01,1.435399075278576788e+02
2.740000000000000213e-01,3.216517815240813434e+02
2.745000000000000218e-01,4.202787099192809706e+02
2.750000000000000222e-01,2.961968064190417067e+02
2.755000000000000226e-01,4.086200646376757817e+01
2.760000000000000231e-01,1.472581335400071509e+02
2.765000000000000235e-01,1.411333625665932630e+02
2.770000000000000240e-01,2.917281210692174795e+02
2.775000000000000244e-01,6.223068981239777031e+02
2.780000000000000249e-01,5.185448846072363267e+02
2.785000000000000253e-01,3.034838608478975743e+02
2.790000000000000258e-01,7.614122989050517845e+02
2.795000000000000262e-01,1.967137572662167884e+02
2.800000000000000266e-01,2.551143976719087547e+01
2.805000000000000271e-01,6.901964109794333524e+01
2.810000000000000275e-01,6.301295688927334382e+00
2.815000000000000280e-01,4.840302793786839857e+02
2.820000000000000284e-01,3.433317908221252424e+02
2.825000000000000289e-01,3.477152400877779428e+02
2.830000000000000293e-01,4.947918789648815050e+02
2.835000000000000298e-01,2.158575093221692214e+02
2.840000000000000302e-01,2.595054614777121316e+01
2.845000000000000306e-01,1.815521759009411937e+02
2.850000000000000311e-01,2.114404984754465318e+02
2.855000000000000315e-01,6.117197827628942974e+01
2.860000000000000320e-01,2.844926396833251374e+02
2.865000000000000324e-01,2.477988481496910254e+02
2.870000000000000329e-01,4.392528414353548527e+01
2.875000000000000333e-01,1.038804898201032785e+02
2.880000000000000338e-01,1.968088929856861924e+01
2.884999999999999787e-01,3.561123956026688830e+01
2.889999999999999791e-01,1.041753598065949973e+02
2.894999999999999796e-01,2.456698246023503884e+02
2.899999999999999800e-01,1.903054987786930781e+02
2.904999999999999805e-01,4.080025867078119290e+02
2.909999999999999809e-01,3.029651164074439862e+02
2.914999999999999813e-01,1.309759334204618142e+02
2.919999999999999818e-01,9.822716085933546992e+01
2.924999999999999822e-01,1.900486010068024996e+02
2.929999999999999827e-01,2.520839201324183421e+02
2.934999999999999831e-01,1.166793631939111577e+02
2.939999999999999836e-01,3.630536564863128888e+02
2.944999999999999840e-01,8.392375897171780252e+02
2.949999999999999845e-01,7.319963546085966755e+02
2.954999999999999849e-01,7.356627613365343450e+02
2.959999999999999853e-01,7.202229723514940929e+01
2.964999999999999858e-01,1.713005709978999107e+02
2.969999999999999862e-01,1.243136018904730378e+02
2.974999999999999867e-01,1.248483114683188546e+02
2.979999999999999871e-01,3.167718005036286399e+02
2.984999999999999876e-01,6.229327650585037190e+02
2.989999999999999880e-01,1.156355052166697305e+03
2.994999999999999885e-01,5.552922732801780512e+02
2.999999999999999889e-01,4.393875710096908165e+02
3.004999999999999893e-01,2.573611605012011410e+02
3.009999999999999898e-01,3.861565641619144884e+01
3.014999999999999902e-01,2.009810989151588387e+02
3.019999999999999907e-01,5.614006045276081522e+02
3.024999999999999911e-01,5.368815649728652488e+02
3.029999999999999916e-01,1.177439850167967421e+02
3.034999999999999920e-01,2.626732168760678405e+02
3.039999999999999925e-01,3.937238506196253525e+02
3.044999999999999929e-01,1.010112081779239617e+02
3.049999999999999933e-01,1.277796296001854159e+02
3.054999999999999938e-01,2.078279005132121711e+02
3.059999999999999942e-01,2.947964831829076502e+02
3.064999999999999947e-01,3.508801105324673699e+02
3.069999999999999951e-01,3.870637473630962404e+02
3.074999999999999956e-01,4.538948043159596324e+01
3.079999999999999960e-01,4.868444938246071274e+02
3.084999999999999964e-01,1.236340877282858628e+03
3.089999999999999969e-01,6.382411736787198606e+02
3.094999999999999973e-01,2.956702599119003949e+01
3.099999999999999978e-01,1.170451704094829282e+01
3.104999999999999982e-01,9.293843729778583196e+00
3.109999999999999987e-01,2.435394642215731551e+02
3.114999999999999991e-01,2.978157331138889390e+02
3.119999999999999996e-01,2.254302602446243213e+02
3.125000000000000000e-01,8.785820688812542301e+01
3.130000000000000004e-01,4.310271274166009192e+01
3.135000000000000009e-01,4.607745854817897566e+02
3.140000000000000013e-01,7.740330411647520350e+02
3.145000000000000018e-01,2.504667488593739790e+02
3.150000000000000022e-01,3.013216343536607837e+02
3.155000000000000027e-01,2.051724566913534886e+02
3.160000000000000031e-01,1.279635178739890904e+02
3.165000000000000036e-01,5.533750154174757796e+01
3.170000000000000040e-01,1.667325057320404937e+02
3.175000000000000044e-01,1.364734413425508137e+02
3.180000000000000049e-01,1.413772034818119323e+02
3.185000000000000053e-01,4.667017860781222538e+01
3.190000000000000058e-01,1.740086252399320443e+01
3.195000000000000062e-01,5.024004196203205197e+01
3.200000000000000067e-01,6.994592033319679558e+01
3.205000000000000071e-01,2.101466843038764694e+02
3.210000000000000075e-01,7.520930713534340839e+02
3.215000000000000080e-01,2.096251282629571904e+02
3.220000000000000084e-01,3.164010026359923131e+02
3.225000000000000089e-01,1.875802515001603865e+01
3.230000000000000093e-01,4.736720966779362385e+01
3.235000000000000098e-01,8.293536310320808624e+00
3.240000000000000102e-01,1.608038133691867415e+02
3.245000000000000107e-01,2.436442599026025562e+02
3.250000000000000111e-01,1.520128095246081443e+02
3.255000000000000115e-01,1.154592247019050859e+02
3.260000000000000120e-01,5.976520627830161203e+01
3.265000000000000124e-01,2.124901848531653741e+02
3.270000000000000129e-01,5.947562921148228270e+02
3.275000000000000133e-01,1.727463495471621968e+02
3.280000000000000138e-01,8.717004891091133345e+01
3.285000000000000142e-01,8.159265029881593989e+01
3.290000000000000147e-01,5.490750352524885614e+01
3.295000000000000151e-01,7.291160261651930341e+01
3.300000000000000155e-01,1.025551254964280901e+02
3.305000000000000160e-01,1.965145222178674658e+02
3.310000000000000164e-01,2.604314447726207504e+02
3.315000000000000169e-01,1.462384568943050454e+02
3.320000000000000173e-01,2.962127958859526302e+02
3.325000000000000178e-01,4.498237758479713193e+02
3.330000000000000182e-01,1.076565226627204908e+02
3.335000000000000187e-01,2.850723920609225388e+02
3.340000000000000191e-01,4.722672542059554530e+02
3.345000000000000195e-01,1.025978157542715792e+02
3.350000000000000200e-01,7.220197908274935683e-01
3.355000000000000204e-01,7.084247407897388271e+00
3.360000000000000209e-01,4.171500058454920179e+01
3.365000000000000213e-01,1.166122974962548966e+02
3.370000000000000218e-01,3.007165139005372367e+01
3.375000000000000222e-01,1.738291446800586826e+01
3.380000000000000226e-01,1.997617477715697021e+01
3.385000000000000231e-01,6.997717310462080320e+01
3.390000000000000235e-01,1.229764390995172931e+02
3.395000000000000240e-01,1.900173375011627286e+02
3.400000000000000244e-01,2.410253257260791759e+00
3.405000000000000249e-01,1.606845633234055697e+02
3.410000000000000253e-01,1.893369847854944226e+02
3.415000000000000258e-01,1.287924513304412244e+02
3.420000000000000262e-01,1.827495432284881716e+01
3.425000000000000266e-01,9.063699039544720337e-01
3.430000000000000271e-01,2.156116919401909229e+02
3.435000000000000275e-01,2.545742422828094789e+02
3.440000000000000280e-01,2.629584070368357374e+01
3.445000000000000284e-01,6.338718820717170388e+01
3.450000000000000289e-01,2.128760676037265966e+02
3.455000000000000293e-01,2.240375645009880259e+02
3.460000000000000298e-01,2.539962619404271393e+01
3.465000000000000302e-01,2.999641175138207672e+01
3.470000000000000306e-01,8.226776460754086528e+00
3.475000000000000311e-01,5.223334421262671867e+01
3.480000000000000315e-01,1.094007897221087404e+02
3.485000000000000320e-01,5.003703533403274264e+02
3.490000000000000324e-01,1.152244309511904561e+02
3.495000000000000329e-01,2.264791607325510014e+01
3.500000000000000333e-01,2.957094626921941938e+01
3.505000000000000338e-01,4.425517077053247306e+01
3.510000000000000342e-01,5.244902699410607028e+01
3.515000000000000346e-01,2.637932828658498607e+01
3.519999999999999796e-01,8.836118332692754151e+00
3.524999999999999800e-01,2.463082333732335272e+01
3.529999999999999805e-01,1.223811150493766498e+01
3.534999999999999809e-01,8.791711133867036665e+01
3.539999999999999813e-01,1.197719076034134389e+02
3.544999999999999818e-01,6.596394316895288057e+01
3.549999999999999822e-01,3.917597197646939122e+01
3.554999999999999827e-01,7.553242971492758784e+01
3.559999999999999831e-01,1.712841698553529524e+00
3.564999999999999836e-01,1.810539341187612195e+01
3.569999999999999840e-01,2.076690943327186645e+01
3.574999999999999845e-01,1.193836942104252756e+02
3.579999999999999849e-01,6.397521116871339473e+02
3.584999999999999853e-01,2.460854740783026386e+02
3.589999999999999858e-01,2.670502981377000751e+01
3.594999999999999862e-01,2.606550310665369352e+02
3.599999999999999867e-01,2.080864860002663761e+02
3.604999999999999871e-01,2.179950539889019865e+02
3.609999999999999876e-01,3.671357483813912381e+02
3.614999999999999880e-01,1.746473821740797234e+02
3.619999999999999885e-01,7.982174382025868908e+01
3.624999999999999889e-01,3.444713889213495008e+02
3.629999999999999893e-01,1.767465220018777359e+02
3.634999999999999898e-01,1.479071844361491372e+01
3.639999999999999902e-01,1.027494133800939977e+02
3.644999999999999907e-01,1.226480053078759909e+02
3.649999999999999911e-01,2.288674216790554965e+02
3.654999999999999916e-01,2.853403260463130664e+02
3.659999999999999920e-01,1.881632998964015258e+02
3.664999999999999925e-01,7.104933858773285920e+02
3.669999999999999929e-01,6.847796353423135542e+02
3.674999999999999933e-01,3.688675129073239418e+02
3.679999999999999938e-01,3.617230639974426367e+02
3.684999999999999942e-01,3.461492448698388671e+02
3.689999999999999947e-01,7.770938227471398818e+01
3.694999999999999951e-01,2.451485065407256911e+02
3.699999999999999956e-01,1.961559991742130080e+02
3.704999999999999960e-01,7.840482104870829971e+01
3.709999999999999964e-01,7.053676293032573597e+01
3.714999999999999969e-01,4.322700633044131990e-01
3.719999999999999973e-01,3.930472740201405468e+00
3.724999999999999978e-01,3.274757475564834408e+01
3.729999999999999982e-01,1.083265616178938373e+01
3.734999999999999987e-01,1.325405821946288256e+02
3.739999999999999991e-01,6.227613668184152829e+01
3.744999999999999996e-01,3.346102816704379848e+02
3.750000000000000000e-01,2.632982455345181165e+02
3.755000000000000004e-01,2.551912855444938657e+02
3.760000000000000009e-01,1.160483759370362478e+01
3.765000000000000013e-01,6.451129642442269585e+01
3.770000000000000018e-01,1.201197344900408837e+02
3.775000000000000022e-01,1.298687712230086433e+01
3.780000000000000027e-01,1.333305766771614387e+00
3.785000000000000031e-01,2.482836152301905841e+01
3.790000000000000036e-01,5.268044243239813085e+01
3.795000000000000040e-01,1.368687979403504507e+01
3.800000000000000044e-01,3.712295787069120934e+01
3.805000000000000049e-01,9.736970518765073024e+00
3.810000000000000053e-01,4.113923221431802801e+01
3.815000000000000058e-01,1.043458455204854118e+02
3.820000000000000062e-01,2.215716528820992153e+02
3.825000000000000067e-01,1.522813288424065092e+02
3.830000000000000071e-01,4.065077001013031044e+00
3.835000000000000075e-01,1.440839215281932582e+02
3.840000000000000080e-01,9.873280750612889278e+01
3.845000000000000084e-01,9.829659852507946027e+01
3.850000000000000089e-01,3.555808147857663304e+00
3.855000000000000093e-01,4.212818547013882409e+01
3.860000000000000098e-01,1.888991534720707932e+02
3.865000000000000102e-01,2.115820073157246100e+02
3.870000000000000107e-01,5.692579213503440094e+00
3.875000000000000111e-01,9.082500720799336591e+01
3.880000000000000115e-01,6.265250310293208713e+01
3.885000000000000120e-01,1.108823950130115321e+01
3.890000000000000124e-01,6.113136198244972519e+01
3.895000000000000129e-01,7.891250111370544573e+01
3.900000000000000133e-01,5.435370047610667221e+00
3.905000000000000138e-01,1.741879549035911623e+01
3.910000000000000142e-01,1.698138001016279475e+02
3.915000000000000147e-01,3.858090197796743155e+02
3.920000000000000151e-01,2.345697183602404579e+01
3.925000000000000155e-01,1.877333615511795699e+02
3.930000000000000160e-01,1.383279031696533536e+02
3.935000000000000164e-01,5.347639063064342935e+01
3.940000000000000169e-01,1.148797013337466488e+01
3.945000000000000173e-01,5.599735615660953458e-01
3.950000000000000178e-01,6.916644778015032102e+01
3.955000000000000182e-01,1.014354340369451180e+01
3.960000000000000187e-01,2.698758266240036505e+02
3.965000000000000191e-01,7.290937413355079855e+01
3.970000000000000195e-01,3.029471795630600539e+01
3.975000000000000200e-01,8.865892173911161933e+01
3.980000000000000204e-01,5.383714841154187525e+01
3.985000000000000209e-01,1.412248130680542335e+00
3.990000000000000213e-01,9.933928096110967942e+01
3.995000000000000218e-01,9.202077164763909423e+01
4.000000000000000222e-01,7.321952418685526709e+01
4.005000000000000226e-01,2.606673535701945070e+02
4.010000000000000231e-01,9.430835203757956720e+01
4.015000000000000235e-01,1.803877663926013781e+02
4.020000000000000240e-01,2.673995854599255040e+02
4.025000000000000244e-01,3.326385722266698508e+01
4.030000000000000249e-01,7.722974638526842739e+01
4.035000000000000253e-01,2.067041967785184653e+01
4.040000000000000258e-01,2.553445769239008882e+02
4.045000000000000262e-01,1.791408917758359678e+02
4.050000000000000266e-01,1.954805397453283149e+02
4.055000000000000271e-01,2.412209038506816512e+02
4.060000000000000275e-01,2.397851337516491981e+02
4.065000000000000280e-01,2.543634470851199012e+02
4.070000000000000284e-01,1.045044085149607582e+01
4.075000000000000289e-01,1.111024935747866351e+02
4.080000000000000293e-01,1.739934046740616935e+01
4.085000000000000298e-01,1.441218934269094234e+02
4.090000000000000302e-01,1.288889431633007021e+01
4.095000000000000306e-01,1.834575345119311578e+02
4.100000000000000311e-01,2.139886601458674704e+02
4.105000000000000315e-01,4.308191595304231214e+01
4.110000000000000320e-01,2.679987846322166689e+01
4.115000000000000324e-01,9.016205890209727158e+01
4.120000000000000329e-01,6.862669954052542209e+01
4.125000000000000333e-01,3.102875828648504353e+01
4.130000000000000338e-01,3.967866352996222901e+01
4.135000000000000342e-01,2.351722756322257055e+02
4.140000000000000346e-01,3.374155121550405170e+02
4.145000000000000351e-01,2.840658441940126409e+02
4.150000000000000355e-01,1.422094410366849502e+02
4.155000000000000360e-01,6.974318150248430470e+01
4.160000000000000364e-01,1.972500613543524253e+02
4.164999999999999813e-01,6.637441831655100088e+01
4.169999999999999818e-01,2.842420065028786667e+02
4.174999999999999822e-01,5.459410049341593094e+02
4.179999999999999827e-01,1.252758954439761254e+02
4.184999999999999831e-01,1.809139702621632750e+02
4.189999999999999836e-01,1.214624574351976776e+02
4.194999999999999840e-01,1.840616755947364993e+02
4.199999999999999845e-01,9.548318580486753149e+01
4.204999999999999849e-01,9.195912660549446116e+01
4.209999999999999853e-01,1.764952494660507227e+02
4.214999999999999858e-01,9.290746817502524380e+01
4.219999999999999862e-01,6.888510920812304050e+01
4.224999999999999867e-01,4.642245215791172797e+01
4.229999999999999871e-01,2.440141560932363518e+02
4.234999999999999876e-01,5.469505961296931673e+02
4.239999999999999880e-01,1.400375095438563164e+02
4.244999999999999885e-01,4.305526124675967736e+01
4.249999999999999889e-01,1.084907230450606441e+01
4.254999999999999893e-01,1.130416328373768664e+02
4.259999999999999898e-01,4.821034052510170227e+02
4.264999999999999902e-01,4.697247868978001861e+02
4.269999999999999907e-01,1.397941160786539854e+02
4.274999999999999911e-01,7.933238444640623754e+01
4.279999999999999916e-01,9.433880505729186439e+01
4.284999999999999920e-01,1.357718451518194342e+02
4.289999999999999925e-01,3.482713687558779014e+01
4.294999999999999929e-01,1.252854673344150740e+02
4.299999999999999933e-01,6.373246020473276303e+02
4.304999999999999938e-01,9.457909266339329406e+02
4.309999999999999942e-01,8.008175447449001183e+01
4.314999999999999947e-01,3.331135436927962701e+01
4.319999999999999951e-01,2.632674558921572228e+01
4.324999999999999956e-01,2.637825987407198909e+02
4.329999999999999960e-01,2.357488353428125833e+02
4.334999999999999964e-01,3.022764873480610959e+02
4.339999999999999969e-01,4.370371209893819469e+02
4.344999999999999973e-01,1.154240471610814183e+02
4.349999999999999978e-01,4.112689707060860655e+01
4.354999999999999982e-01,9.589062675349353526e+01
4.359999999999999987e-01,1.782237094964866344e+02
4.364999999999999991e-01,3.466617684680247180e+02
4.369999999999999996e-01,2.814638723611577689e+02
4.375000000000000000e-01,2.134299577102922854e+02
4.380000000000000004e-01,1.063106678285720079e+02
4.385000000000000009e-01,1.598479736253836450e+02
4.390000000000000013e-01,1.709094175231662689e+02
4.395000000000000018e-01,9.349158645094860276e+00
4.400000000000000022e-01,2.247496929825140199e+01
4.405000000000000027e-01,2.486815536784225458e+02
4.410000000000000031e-01,7.363841403813204067e+01
4.415000000000000036e-01,2.974094578303131016e+02
4.420000000000000040e-01,6.816763652053191436e+02
4.425000000000000044e-01,3.366732801014886718e+02
4.430000000000000049e-01,1.075926326041235654e+02
4.435000000000000053e-01,4.549585889290332119e+01
4.440000000000000058e-01,1.784433934510430788e+02
4.445000000000000062e-01,8.529336168065493951e+01
4.450000000000000067e-01,1.046976700460008800e+02
4.455000000000000071e-01,5.612191518733757079e+01
4.460000000000000075e-01,4.286427360958452226e+01
4.465000000000000080e-01,1.483594793392371969e+02
4.470000000000000084e-01,3.976959733879131136e+02
4.475000000000000089e-01,4.600460565960518693e+02
4.480000000000000093e-01,9.422882281628412215e+01
4.485000000000000098e-01,5.463991101154748975e+01
4.490000000000000102e-01,1.882693840225243207e+02
4.495000000000000107e-01,2.792212915524283972e+02
4.500000000000000111e-01,2.827920674725581307e+02
4.505000000000000115e-01,1.420790253499403661e+02
4.510000000000000120e-01,4.078170533418037849e+02
4.515000000000000124e-01,2.730424815256569104e+02
4.520000000000000129e-01,2.251714717202619624e+02
4.525000000000000133e-01,6.863925891528974432e+01
4.530000000000000138e-01,8.402043610559779552e+01
4.535000000000000142e-01,1.887703161252416066e+02
4.540000000000000147e-01,1.235566963512131053e+02
4.545000000000000151e-01,3.456566056459063674e+01
4.550000000000000155e-01,5.522756201454519953e+01
4.555000000000000160e-01,1.098093426579295482e+02
4.560000000000000164e-01,1.308876098642427337e+02
4.565000000000000169e-01,5.574639435565910617e+01
4.570000000000000173e-01,9.798038836932008167e+01
4.575000000000000178e-01,7.983838687888378161e+01
4.580000000000000182e-01,1.441191209028494882e+02
4.585000000000000187e-01,2.756242361394701561e+02
4.590000000000000191e-01,2.232144356051842351e+02
4.595000000000000195e-01,1.119538611942784172e+02
4.600000000000000200e-01,2.222240798985363028e+02
4.605000000000000204e-01,1.041706811355289943e+02
4.610000000000000209e-01,1.008625357638670295e+02
4.615000000000000213e-01,6.179604475368972771e+01
4.620000000000000218e-01,1.259623302691763200e+02
4.625000000000000222e-01,3.116078119037322125e+00
4.630000000000000226e-01,1.026092900268058372e+02
4.635000000000000231e-01,9.507912504187029867e+01
4.640000000000000235e-01,2.701877382657541204e+01
4.645000000000000240e-01,9.328204876054802241e+01
4.650000000000000244e-01,2.413860334483467440e+01
4.655000000000000249e-01,1.028658898491029561e+01
4.660000000000000253e-01,3.535394027162259789e+01
4.665000000000000258e-01,3.730766983951426852e+01
4.670000000000000262e-01,1.134424439823995101e+01
4.675000000000000266e-01,5.981457845118019812e+00
4.680000000000000271e-01,2.921840522290102271e+00
4.685000000000000275e-01,4.052676004300023038e+01
4.690000000000000280e-01,6.547800142655115962e+01
4.695000000000000284e-01,1.705673537132354909e+02
4.700000000000000289e-01,7.382620121081126285e+01
4.705000000000000293e-01,2.626837900396008081e+02
4.710000000000000298e-01,3.416573960309741551e+02
4.715000000000000302e-01,6.384314514060361034e+02
4.720000000000000306e-01,1.148535406672076675e+02
4.725000000000000311e-01,9.208610901065912913e+01
4.730000000000000315e-01,1.530558811006606561e+02
4.735000000000000320e-01,9.538602640335140848e+01
4.740000000000000324e-01,1.820223417881483030e+01
4.745000000000000329e-01,8.227582659732077275e+01
4.750000000000000333e-01,9.334486288377792107e+01
4.755000000000000338e-01,1.131839409251090416e+02
4.760000000000000342e-01,1.556895154826381145e+02
4.765000000000000346e-01,8.267062692884736919e+01
4.770000000000000351e-01,1.692641294475879477e+02
4.775000000000000355e-01,9.578770345215778548e+01
4.780000000000000360e-01,6.289709631117884214e+01
4.785000000000000364e-01,3.296994353498549799e+02
4.790000000000000369e-01,1.802401225754697123e+02
4.795000000000000373e-01,7.346695756179997261e+01
4.799999999999999822e-01,8.737571244982048313e+01
4.804999999999999827e-01,3.865155420272125752e+02
4.809999999999999831e-01,3.176840958186797366e+02
4.814999999999999836e-01,3.359348623120648654e+02
4.819999999999999840e-01,2.346171926052818719e+02
4.824999999999999845e-01,2.075865524860530513e+02
4.829999999999999849e-01,3.154587571589027561e+02
4.834999999999999853e-01,2.317454197729625776e+02
4.839999999999999858e-01,2.113656080897909533e+02
4.844999999999999862e-01,4.071456227417288432e+01
4.849999999999999867e-01,1.118969693553884213e+02
4.854999999999999871e-01,4.766401305094165082e+02
4.859999999999999876e-01,2.845777968819301691e+02
4.864999999999999880e-01,1.861919909461681755e+02
4.869999999999999885e-01,2.405857898466076961e+02
4.874999999999999889e-01,2.778595503122488708e+02
4.879999999999999893e-01,6.635223196435745763e+01
4.884999999999999898e-01,5.816053394112500996e+00
4.889999999999999902e-01,3.476550553840789348e+01
4.894999999999999907e-01,2.167955457550685239e+01
4.899999999999999911e-01,4.203341673555393676e+00
4.904999999999999916e-01,4.434368286922589775e+00
4.909999999999999920e-01,4.698233782281595161e+00
4.914999999999999925e-01,5.232684538354320791e-01
4.919999999999999929e-01,1.224433827321529975e+02
4.924999999999999933e-01,3.804222828053354988e+02
4.929999999999999938e-01,2.547951386735029473e+02
4.934999999999999942e-01,1.728176374060633407e+02
4.939999999999999947e-01,1.638589666460948422e+02
4.944999999999999951e-01,1.197819850372717241e+02
4.949999999999999956e-01,2.935466141445305652e+02
4.954999999999999960e-01,2.385093807011739955e+02
4.959999999999999964e-01,2.685805485427607664e+02
4.964999999999999969e-01,1.144820447668581949e+02
4.969999999999999973e-01,1.227295861252987095e+02
4.974999999999999978e-01,1.702889490427629227e+01
4.979999999999999982e-01,1.269226495093359688e+02
4.984999999999999987e-01,4.740391706191665548e+02
4.989999999999999991e-01,4.578597213872445195e+02
4.994999999999999996e-01,1.682923152811197554e+02
5.000000000000000000e-01,3.378480807054474955e+00
